lot_id,wafer_id,site_id,die_x,die_y,radius_norm,theta_deg,zone,thickness_nm,sheet_resistance_ohm_sq,synthetic_pattern_note
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-06,-9,-6,0.90139,-146.31,edge,96.999,52.7606,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-05,-9,-5,0.85797,-150.945,edge,97.5021,51.9998,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-04,-9,-4,0.82074,-156.038,edge,99.8348,50.9725,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-03,-9,-3,0.79057,-161.565,middle,101.4053,50.0596,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-02,-9,-2,0.7683,-167.471,middle,102.0522,49.6889,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y-01,-9,-1,0.75462,-173.66,middle,101.5176,49.3652,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+00,-9,0,0.75,180.0,middle,102.8769,49.379,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+01,-9,1,0.75462,173.66,middle,102.2182,49.6556,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+02,-9,2,0.7683,167.471,middle,102.0553,49.6783,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+03,-9,3,0.79057,161.565,middle,101.5273,50.4701,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+04,-9,4,0.82074,156.038,edge,99.0377,51.3207,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+05,-9,5,0.85797,150.945,edge,97.6902,52.2252,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+06,-9,6,0.90139,146.31,edge,96.7212,52.8849,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-09_Y+07,-9,7,0.95015,142.125,edge,97.7658,52.0015,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-08,-8,-8,0.94281,-135.0,edge,98.0534,52.4024,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-07,-8,-7,0.88585,-138.814,edge,97.1429,52.9131,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-06,-8,-6,0.83333,-143.13,edge,99.6688,51.1271,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-05,-8,-5,0.78617,-147.995,middle,101.4636,50.3123,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-04,-8,-4,0.74536,-153.435,middle,102.3372,49.2468,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-03,-8,-3,0.712,-159.444,middle,102.9779,49.1392,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-02,-8,-2,0.68718,-165.964,middle,102.711,49.1694,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y-01,-8,-1,0.67185,-172.875,middle,103.1171,49.1635,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+00,-8,0,0.66667,180.0,middle,102.8737,49.0316,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+01,-8,1,0.67185,172.875,middle,102.9691,49.0246,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+02,-8,2,0.68718,165.964,middle,103.0343,49.2687,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+03,-8,3,0.712,159.444,middle,103.3768,48.9822,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+04,-8,4,0.74536,153.435,middle,102.1922,49.5738,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+05,-8,5,0.78617,147.995,middle,101.3619,50.0439,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+06,-8,6,0.83333,143.13,edge,99.2584,51.5557,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+07,-8,7,0.88585,138.814,edge,96.6026,53.0577,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-08_Y+08,-8,8,0.94281,135.0,edge,97.4377,52.2597,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-09,-7,-9,0.95015,-127.875,edge,98.1108,52.143,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-08,-7,-8,0.88585,-131.186,edge,96.7642,52.6644,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-07,-7,-7,0.82496,-135.0,edge,99.895,51.3418,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-06,-7,-6,0.7683,-139.399,middle,102.1451,49.6271,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-05,-7,-5,0.71686,-144.462,middle,102.85,49.1535,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-04,-7,-4,0.67185,-150.255,middle,102.8543,49.1677,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-03,-7,-3,0.63465,-156.801,middle,103.5484,49.0932,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-02,-7,-2,0.60668,-164.055,middle,103.4978,49.1614,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y-01,-7,-1,0.58926,-171.87,middle,103.4158,49.1351,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+00,-7,0,0.58333,180.0,middle,103.5844,48.7242,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+01,-7,1,0.58926,171.87,middle,103.4995,48.9949,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+02,-7,2,0.60668,164.055,middle,103.2971,49.0288,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+03,-7,3,0.63465,156.801,middle,102.6673,49.5524,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+04,-7,4,0.67185,150.255,middle,103.5381,49.1095,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+05,-7,5,0.71686,144.462,middle,102.9146,49.3115,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+06,-7,6,0.7683,139.399,middle,101.7099,49.6258,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+07,-7,7,0.82496,135.0,edge,99.644,51.0776,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+08,-7,8,0.88585,131.186,edge,96.3209,52.7826,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-07_Y+09,-7,9,0.95015,127.875,edge,98.4213,51.9256,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-10,-6,-10,0.97183,-120.964,edge,99.7976,51.2556,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-09,-6,-9,0.90139,-123.69,edge,96.9685,52.6139,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-08,-6,-8,0.83333,-126.87,edge,98.9292,51.4743,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-07,-6,-7,0.7683,-130.601,middle,101.9259,49.9414,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-06,-6,-6,0.70711,-135.0,middle,103.0697,49.0269,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-05,-6,-5,0.65085,-140.194,middle,103.0844,48.9733,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-04,-6,-4,0.60093,-146.31,middle,103.6424,49.07,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-03,-6,-3,0.55902,-153.435,middle,104.1028,49.1093,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-02,-6,-2,0.52705,-161.565,middle,104.116,48.9117,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y-01,-6,-1,0.5069,-170.538,middle,103.5261,49.1188,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+00,-6,0,0.5,180.0,middle,104.2751,49.1478,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+01,-6,1,0.5069,170.538,middle,103.9944,48.8858,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+02,-6,2,0.52705,161.565,middle,103.4308,49.3505,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+03,-6,3,0.55902,153.435,middle,103.5495,48.9514,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+04,-6,4,0.60093,146.31,middle,103.3339,48.8832,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+05,-6,5,0.65085,140.194,middle,103.0418,49.2825,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+06,-6,6,0.70711,135.0,middle,102.7088,49.2483,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+07,-6,7,0.7683,130.601,middle,102.0746,49.5968,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+08,-6,8,0.83333,126.87,edge,99.0176,51.3865,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+09,-6,9,0.90139,123.69,edge,96.275,53.2381,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-06_Y+10,-6,10,0.97183,120.964,edge,99.3353,51.17,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-10,-5,-10,0.93169,-116.565,edge,98.3533,52.518,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-09,-5,-9,0.85797,-119.055,edge,98.0883,52.2393,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-08,-5,-8,0.78617,-122.005,middle,101.0646,49.9187,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-07,-5,-7,0.71686,-125.538,middle,103.4679,49.5207,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-06,-5,-6,0.65085,-129.806,middle,103.419,49.0064,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-05,-5,-5,0.58926,-135.0,middle,103.8789,48.9402,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-04,-5,-4,0.53359,-141.34,middle,104.2418,49.0644,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-03,-5,-3,0.48591,-149.036,middle,104.559,48.5718,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-02,-5,-2,0.44876,-158.199,middle,104.7241,48.9276,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y-01,-5,-1,0.42492,-168.69,middle,105.0747,48.7826,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+00,-5,0,0.41667,180.0,middle,104.9568,48.657,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+01,-5,1,0.42492,168.69,middle,104.8025,49.0431,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+02,-5,2,0.44876,158.199,middle,104.3486,48.9661,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+03,-5,3,0.48591,149.036,middle,104.0956,48.911,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+04,-5,4,0.53359,141.34,middle,104.0248,49.2848,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+05,-5,5,0.58926,135.0,middle,103.4181,48.987,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+06,-5,6,0.65085,129.806,middle,103.8407,48.8519,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+07,-5,7,0.71686,125.538,middle,103.0319,48.939,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+08,-5,8,0.78617,122.005,middle,101.4478,49.9477,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+09,-5,9,0.85797,119.055,edge,97.9378,52.0129,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-05_Y+10,-5,10,0.93169,116.565,edge,97.3982,52.3904,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-11,-4,-11,0.97539,-109.983,edge,99.8857,50.8958,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-10,-4,-10,0.89753,-111.801,edge,97.7682,52.7202,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-09,-4,-9,0.82074,-113.962,edge,100.4387,51.2209,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-08,-4,-8,0.74536,-116.565,middle,103.5874,49.0841,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-07,-4,-7,0.67185,-119.745,middle,103.8478,49.1945,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-06,-4,-6,0.60093,-123.69,middle,103.8689,48.8093,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-05,-4,-5,0.53359,-128.66,middle,104.0378,48.7564,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-04,-4,-4,0.4714,-135.0,middle,104.6585,48.7126,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-03,-4,-3,0.41667,-143.13,middle,104.7459,48.9175,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-02,-4,-2,0.37268,-153.435,middle,106.1159,48.5842,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y-01,-4,-1,0.34359,-165.964,middle,105.8686,48.6477,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+00,-4,0,0.33333,180.0,middle,106.3186,48.586,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+01,-4,1,0.34359,165.964,middle,106.1014,48.2284,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+02,-4,2,0.37268,153.435,middle,105.8691,48.69,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+03,-4,3,0.41667,143.13,middle,104.7199,48.7246,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+04,-4,4,0.4714,135.0,middle,104.7442,49.0077,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+05,-4,5,0.53359,128.66,middle,103.1661,49.0852,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+06,-4,6,0.60093,123.69,middle,103.5601,49.0411,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+07,-4,7,0.67185,119.745,middle,103.0282,49.0868,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+08,-4,8,0.74536,116.565,middle,102.3667,49.3436,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+09,-4,9,0.82074,113.962,edge,99.854,51.1049,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+10,-4,10,0.89753,111.801,edge,96.397,53.0927,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-04_Y+11,-4,11,0.97539,109.983,edge,99.714,51.009,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-11,-3,-11,0.95015,-105.255,edge,98.7027,51.815,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-10,-3,-10,0.87003,-106.699,edge,98.328,52.4625,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-09,-3,-9,0.79057,-108.435,middle,101.7701,50.076,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-08,-3,-8,0.712,-110.556,middle,103.1007,48.9032,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-07,-3,-7,0.63465,-113.199,middle,103.8931,49.2281,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-06,-3,-6,0.55902,-116.565,middle,103.8892,48.7976,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-05,-3,-5,0.48591,-120.964,middle,104.698,48.9706,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-04,-3,-4,0.41667,-126.87,middle,105.3887,48.852,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-03,-3,-3,0.35355,-135.0,middle,106.2223,48.5335,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-02,-3,-2,0.30046,-146.31,middle,106.7238,48.7149,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y-01,-3,-1,0.26352,-161.565,middle,107.9278,48.3614,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+00,-3,0,0.25,180.0,center,107.7928,48.4955,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+01,-3,1,0.26352,161.565,middle,107.4519,48.6336,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+02,-3,2,0.30046,146.31,middle,106.4271,48.7864,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+03,-3,3,0.35355,135.0,middle,105.9765,48.5865,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+04,-3,4,0.41667,126.87,middle,105.3343,48.7134,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+05,-3,5,0.48591,120.964,middle,104.3378,48.8378,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+06,-3,6,0.55902,116.565,middle,103.886,48.9332,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+07,-3,7,0.63465,113.199,middle,103.126,48.9519,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+08,-3,8,0.712,110.556,middle,102.6971,49.2843,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+09,-3,9,0.79057,108.435,middle,101.6257,50.1242,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+10,-3,10,0.87003,106.699,edge,97.1907,52.3753,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-03_Y+11,-3,11,0.95015,105.255,edge,97.9519,51.9776,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-11,-2,-11,0.93169,-100.305,edge,98.1096,52.5563,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-10,-2,-10,0.84984,-101.31,edge,99.4454,51.9002,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-09,-2,-9,0.7683,-102.529,middle,102.3187,49.7736,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-08,-2,-8,0.68718,-104.036,middle,103.7295,48.7491,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-07,-2,-7,0.60668,-105.945,middle,103.8212,48.9209,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-06,-2,-6,0.52705,-108.435,middle,104.3098,49.0864,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-05,-2,-5,0.44876,-111.801,middle,104.6417,48.675,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-04,-2,-4,0.37268,-116.565,middle,105.8715,48.8888,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-03,-2,-3,0.30046,-123.69,middle,106.6833,48.6983,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-02,-2,-2,0.2357,-135.0,center,108.2209,48.456,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y-01,-2,-1,0.18634,-153.435,center,108.8892,48.4182,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y+00,-2,0,0.16667,180.0,center,109.9111,48.0978,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y+01,-2,1,0.18634,153.435,center,109.4208,48.4098,deposition_edge_ring+center_anomaly
LOT-DEP-EDGE,WAFER-DEPO-002,X-02_Y+02,-2,2,0.2357,135.0,center,108.6126,48.4592,deposition_edge_ring+center_anomaly
