lot_id,wafer_id,site_id,die_x,die_y,radius_norm,theta_deg,zone,thickness_nm,sheet_resistance_ohm_sq,synthetic_pattern_note
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y-05,-8,-5,0.78617,-147.995,middle,83.5842,60.3438,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y-04,-8,-4,0.74536,-153.435,middle,84.2232,60.4446,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y-03,-8,-3,0.712,-159.444,middle,84.1575,60.1715,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y-02,-8,-2,0.68718,-165.964,middle,85.0444,60.4696,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y-01,-8,-1,0.67185,-172.875,middle,85.4349,60.5578,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+00,-8,0,0.66667,180.0,middle,85.2635,60.4965,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+01,-8,1,0.67185,172.875,middle,86.2748,60.4672,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+02,-8,2,0.68718,165.964,middle,86.303,59.7868,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+03,-8,3,0.712,159.444,middle,85.8831,60.2093,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+04,-8,4,0.74536,153.435,middle,85.9845,60.8442,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+05,-8,5,0.78617,147.995,middle,85.1197,60.1876,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+06,-8,6,0.83333,143.13,edge,85.4464,60.5798,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+07,-8,7,0.88585,138.814,edge,85.8645,60.8858,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-08_Y+08,-8,8,0.94281,135.0,edge,85.9804,60.6595,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-09,-7,-9,0.95015,-127.875,edge,82.6977,61.1347,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-08,-7,-8,0.88585,-131.186,edge,82.5663,60.972,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-07,-7,-7,0.82496,-135.0,edge,82.5983,61.0053,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-06,-7,-6,0.7683,-139.399,middle,82.9497,60.8051,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-05,-7,-5,0.71686,-144.462,middle,83.8702,60.3803,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-04,-7,-4,0.67185,-150.255,middle,84.0655,60.7382,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-03,-7,-3,0.63465,-156.801,middle,84.2784,60.4611,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-02,-7,-2,0.60668,-164.055,middle,85.0412,60.4385,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y-01,-7,-1,0.58926,-171.87,middle,85.0069,60.5597,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+00,-7,0,0.58333,180.0,middle,85.092,60.554,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+01,-7,1,0.58926,171.87,middle,85.3004,60.5131,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+02,-7,2,0.60668,164.055,middle,85.3577,60.8223,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+03,-7,3,0.63465,156.801,middle,85.148,61.2197,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+04,-7,4,0.67185,150.255,middle,85.9964,60.2075,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+05,-7,5,0.71686,144.462,middle,85.2111,60.9005,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+06,-7,6,0.7683,139.399,middle,84.8261,60.7358,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+07,-7,7,0.82496,135.0,edge,85.8916,59.9617,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+08,-7,8,0.88585,131.186,edge,85.3664,60.6044,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-07_Y+09,-7,9,0.95015,127.875,edge,85.4406,60.4343,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-10,-6,-10,0.97183,-120.964,edge,82.0476,60.835,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-09,-6,-9,0.90139,-123.69,edge,81.655,61.088,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-08,-6,-8,0.83333,-126.87,edge,82.0475,61.4583,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-07,-6,-7,0.7683,-130.601,middle,82.678,61.3595,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-06,-6,-6,0.70711,-135.0,middle,83.7259,60.3247,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-05,-6,-5,0.65085,-140.194,middle,83.1361,60.6623,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-04,-6,-4,0.60093,-146.31,middle,83.8586,60.61,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-03,-6,-3,0.55902,-153.435,middle,83.8645,60.4622,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-02,-6,-2,0.52705,-161.565,middle,84.7925,60.2166,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y-01,-6,-1,0.5069,-170.538,middle,84.4923,60.9075,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+00,-6,0,0.5,180.0,middle,84.0744,60.379,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+01,-6,1,0.5069,170.538,middle,84.2279,60.5292,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+02,-6,2,0.52705,161.565,middle,82.7741,62.3054,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+03,-6,3,0.55902,153.435,middle,79.9479,64.2316,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+04,-6,4,0.60093,146.31,middle,82.9952,62.1346,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+05,-6,5,0.65085,140.194,middle,85.2139,60.6891,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+06,-6,6,0.70711,135.0,middle,85.2085,60.4764,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+07,-6,7,0.7683,130.601,middle,85.3103,60.3794,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+08,-6,8,0.83333,126.87,edge,85.1924,60.6032,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+09,-6,9,0.90139,123.69,edge,85.1616,60.145,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-06_Y+10,-6,10,0.97183,120.964,edge,85.9866,60.5802,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-10,-5,-10,0.93169,-116.565,edge,81.7324,60.8994,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-09,-5,-9,0.85797,-119.055,edge,81.1061,61.2339,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-08,-5,-8,0.78617,-122.005,middle,82.2133,60.6702,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-07,-5,-7,0.71686,-125.538,middle,82.423,61.1952,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-06,-5,-6,0.65085,-129.806,middle,83.7912,60.843,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-05,-5,-5,0.58926,-135.0,middle,82.9556,60.9959,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-04,-5,-4,0.53359,-141.34,middle,83.1561,60.521,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-03,-5,-3,0.48591,-149.036,middle,83.7611,60.8667,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-02,-5,-2,0.44876,-158.199,middle,83.6356,60.8112,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y-01,-5,-1,0.42492,-168.69,middle,84.2619,60.4771,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+00,-5,0,0.41667,180.0,middle,84.1091,60.9245,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+01,-5,1,0.42492,168.69,middle,83.3785,61.1658,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+02,-5,2,0.44876,158.199,middle,79.7565,64.377,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+03,-5,3,0.48591,149.036,middle,76.0648,67.5686,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+04,-5,4,0.53359,141.34,middle,80.0887,64.1479,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+05,-5,5,0.58926,135.0,middle,83.8096,60.6425,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+06,-5,6,0.65085,129.806,middle,84.8742,60.4269,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+07,-5,7,0.71686,125.538,middle,85.0969,60.5234,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+08,-5,8,0.78617,122.005,middle,84.1445,60.6384,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+09,-5,9,0.85797,119.055,edge,84.7096,60.7223,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-05_Y+10,-5,10,0.93169,116.565,edge,84.7592,60.5698,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-11,-4,-11,0.97539,-109.983,edge,80.9936,61.2467,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-10,-4,-10,0.89753,-111.801,edge,80.5024,61.1521,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-09,-4,-9,0.82074,-113.962,edge,81.0951,61.0025,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-08,-4,-8,0.74536,-116.565,middle,81.3979,60.7974,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-07,-4,-7,0.67185,-119.745,middle,82.8103,60.975,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-06,-4,-6,0.60093,-123.69,middle,81.98,61.2844,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-05,-4,-5,0.53359,-128.66,middle,83.4603,60.8615,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-04,-4,-4,0.4714,-135.0,middle,82.1688,60.9349,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-03,-4,-3,0.41667,-143.13,middle,82.477,60.8287,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-02,-4,-2,0.37268,-153.435,middle,83.7209,60.8526,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y-01,-4,-1,0.34359,-165.964,middle,84.3387,60.5121,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+00,-4,0,0.33333,180.0,middle,83.3507,60.4374,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+01,-4,1,0.34359,165.964,middle,83.5275,60.5478,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+02,-4,2,0.37268,153.435,middle,81.506,62.5237,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+03,-4,3,0.41667,143.13,middle,80.13,64.4589,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+04,-4,4,0.4714,135.0,middle,82.22,62.4757,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+05,-4,5,0.53359,128.66,middle,84.013,60.4521,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+06,-4,6,0.60093,123.69,middle,85.0147,60.557,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+07,-4,7,0.67185,119.745,middle,84.8283,60.3262,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+08,-4,8,0.74536,116.565,middle,84.9001,60.1205,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+09,-4,9,0.82074,113.962,edge,84.4588,60.0556,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+10,-4,10,0.89753,111.801,edge,84.2621,60.2718,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-04_Y+11,-4,11,0.97539,109.983,edge,85.2948,60.6452,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-11,-3,-11,0.95015,-105.255,edge,79.9386,62.039,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-10,-3,-10,0.87003,-106.699,edge,80.528,61.7132,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-09,-3,-9,0.79057,-108.435,middle,80.4407,61.277,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-08,-3,-8,0.712,-110.556,middle,80.6978,61.1239,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-07,-3,-7,0.63465,-113.199,middle,81.8971,61.1277,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-06,-3,-6,0.55902,-116.565,middle,82.3691,60.9343,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-05,-3,-5,0.48591,-120.964,middle,81.86,61.1434,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-04,-3,-4,0.41667,-126.87,middle,82.0386,61.0758,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-03,-3,-3,0.35355,-135.0,middle,82.988,61.0403,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-02,-3,-2,0.30046,-146.31,middle,83.3013,60.3617,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y-01,-3,-1,0.26352,-161.565,middle,83.5041,60.6336,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+00,-3,0,0.25,180.0,center,83.5729,60.8667,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+01,-3,1,0.26352,161.565,middle,83.4504,60.8264,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+02,-3,2,0.30046,146.31,middle,82.9974,60.8465,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+03,-3,3,0.35355,135.0,middle,83.1414,61.12,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+04,-3,4,0.41667,126.87,middle,82.6053,61.1737,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+05,-3,5,0.48591,120.964,middle,83.4848,60.7004,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+06,-3,6,0.55902,116.565,middle,84.9884,60.653,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+07,-3,7,0.63465,113.199,middle,84.9971,60.7885,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+08,-3,8,0.712,110.556,middle,84.0249,60.513,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+09,-3,9,0.79057,108.435,middle,83.8558,60.6567,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+10,-3,10,0.87003,106.699,edge,83.7986,60.6897,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-03_Y+11,-3,11,0.95015,105.255,edge,84.6769,60.1882,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-11,-2,-11,0.93169,-100.305,edge,80.7016,61.2376,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-10,-2,-10,0.84984,-101.31,edge,79.6144,61.3171,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-09,-2,-9,0.7683,-102.529,middle,80.6417,61.5919,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-08,-2,-8,0.68718,-104.036,middle,81.0133,61.0293,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-07,-2,-7,0.60668,-105.945,middle,81.5371,61.5334,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-06,-2,-6,0.52705,-108.435,middle,81.8443,60.9811,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-05,-2,-5,0.44876,-111.801,middle,82.573,60.956,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-04,-2,-4,0.37268,-116.565,middle,82.8209,61.1357,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-03,-2,-3,0.30046,-123.69,middle,82.1427,60.7674,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-02,-2,-2,0.2357,-135.0,center,82.4993,61.0599,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y-01,-2,-1,0.18634,-153.435,center,82.5404,60.4915,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+00,-2,0,0.16667,180.0,center,83.1979,60.6975,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+01,-2,1,0.18634,153.435,center,83.2502,60.4448,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+02,-2,2,0.2357,135.0,center,82.938,60.7993,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+03,-2,3,0.30046,123.69,middle,82.9627,61.1163,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+04,-2,4,0.37268,116.565,middle,82.9633,60.7396,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+05,-2,5,0.44876,111.801,middle,83.6864,60.5307,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+06,-2,6,0.52705,108.435,middle,83.4943,60.4689,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+07,-2,7,0.60668,105.945,middle,84.2784,60.731,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+08,-2,8,0.68718,104.036,middle,83.9877,60.8153,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+09,-2,9,0.7683,102.529,middle,84.3706,60.5775,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+10,-2,10,0.84984,101.31,edge,84.4128,60.6986,etch_gradient+local_defect
LOT-ETCH-GRAD,WAFER-ETCH-003,X-02_Y+11,-2,11,0.93169,100.305,edge,83.4702,60.5363,etch_gradient+local_defect
